Item number,Normal description,Vintage,Item notes,Size description,Long description,Units per case,Unit retail,Pack retail,Units per pack,(Warm) Case retail,Quantity on hand,Most recent upc code,Department name,Group name,Sub-departmentname,Primary vendor,Proof,Tax flag,Unit sale retail,Case sale retail,Date sale starts,Date sale ends,Tasting/other notes,Country of origin,Region,Sub region #1,Sub region #2,Grape,Color,Classification,Wine Maker,Winery,Special rating,Parker rating,Other Rating,Featured Item? Y/N ,Web Address of product,Invoice Cost per Bottle,Sale Type Code (standard) ,Pack Sale Price,Full Case Discount ,Mixed Case Discount,Web selling Threshold(Max),Web Groupings,Web unit Price,Web Pack price,Web Case Price,Web Unit Sale,Web Pack Sale,Web Case Sale,Web Sale Type,Web Sale Starting Date,Web Sale Ending Date,Number units on openPO’s,Points,Web Code,Available to Sell,Continent,Vineyard,Item Flags,On C/O,Full Bar Code (Prefix,Data,Suffix),Date Item Inserted,URL of Item Image,Location,Wine Condition,Gross Weight of product (forshipping),Tax Rate,Imported Item Number(conversions),Reserved 71,Reserved 72,Reserved 73,Reserved 74,Reserved 75,Reserved 76,Reserved 77,Reserved 78,Reserved 79,Reserved 80,Reserved 81
19534,MURPHY GOODE RED BLEND,,,750ML,10547,12,11.99,0.00,1,0.00,39,8372202839,NEW WORLD WINE,WINE,MISC REDS,00031,0.00,Y,9.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,MISC REDS,RED,,,,,,2.95,N,,7.8500,A,0.00,10,10,,,,,,,,,,,,0,,,39,,,ADLOISVbW,0,083722028392,2013-08-13,,,,1,5.0000,,,,,,,,,,,,
19538,CHARLES AND CHARLES CHARDONNAY,,,750ML,,12,10.99,0.00,1,0.00,13,5662200112,NEW WORLD WINE,WINE,CHARDONNAY,0000070,0.00,Y,,,,,,UNITED STATES,WASHINGTON,,,CHARDONNAY,WHITE,,,,,,2.65,N,,8.0000,,0.00,10,10,,,,,,,,,,,,0,,,13,,,ADLOIJSVbW,0,856622001129,2013-08-14,,0.1,,1,5.0000,,,,,,,,,,,,
19539,SAN LORENZO GAVI,,,750ML,424759,12,11.99,0.00,1,0.00,12,803321936000,OLD WORLD WINE,WINE,ITALIAN WINE,0000070,0.00,Y,,,,,,ITALY,PIEDMONT/NORTHWEST ITALY,,,GAVI,WHITE,,,,,,2.55,N,,9.0000,,0.00,10,10,,,,,,,,,,,,0,,,12,,,bALOISVDW,0,8033219360001,2013-08-14,,0.1,,1,5.0000,,,,,,,,,,,,
19542,D ARENBERG STUMP JUMP CABERNET MERLOT,,,750ML,18522,12,10.99,0.00,1,0.00,28,6774900288,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,00042,0.00,Y,8.99,,2019-03-08,2020-05-31,,AUSTRALIA,MCLAREN VALE,,,CABERNET SAUVIGNON,RED,,,,,,2.50,N,,5.9200,A,0.00,10,10,,,,,,,,,,,,0,,,28,,,ADLOISVbW,0,767749002886,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19543,JOSEPH CARR PASO CABERNET SAUVIGNON,,,750ML,"from Paso Robles, CA",12,19.99,0.00,1,0.00,7,5774409900,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,0000034,0.00,Y,,,,,,UNITED STATES,NAPA VALLEY/CARNEROS,,,CABERNET SAUVIGNON,RED,,,,,,3.05,N,,14.2842,,0.00,10,10,,,,,,,,,,,,0,,,7,,,ADLOISVbW,0,857744099001,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19544,JOSH MERLOT,,,750ML,427742,12,13.99,0.00,1,0.00,84,5774401115,NEW WORLD WINE,WINE,MERLOT,0000034,0.00,Y,11.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,MERLOT,RED,,,,,,2.85,N,,8.8800,A,0.00,10,10,,,,,,,,,,,,0,,,84,,,ADLOISVbW,0,857744011157,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19548,PEACH STREET GOAT VODKA,,,750ML,,6,34.99,0.00,1,0.00,6,5342400148,LIQUOR,LIQUOR,VODKA,0000026,0.00,Y,,,,,,UNITED STATES,COLORADO,,,,,STRAIGHT VODKA,,,,,3.35,N,,26.6633,,0.00,,,,,,,,,,,,,,12,,,18,,,ALOIJSVbW,0,853424001487,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19551,HERENCIA GARNATXA BLANCA,,,750ML,411251,12,10.99,0.00,1,0.00,9,843701291701,OLD WORLD WINE,WINE,SPANISH WINE,0000015,0.00,Y,,,,,,SPAIN,,,,MISC WHITES,WHITE,,,,,,2.50,N,,7.8500,,0.00,10,10,,,,,,,,,,,,0,,,9,,,ADLOISVbW,0,8437012917019,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19553,PAUL HOBBS CROSSBARN CHARDONNAY,,,750ML,19553,12,27.99,0.00,1,0.00,12,9794100011,NEW WORLD WINE,WINE,CHARDONNAY,0000015,0.00,Y,,,,,,UNITED STATES,SONOMA COUNTY,,,CHARDONNAY,WHITE,,,,,,2.85,N,,21.0000,,0.00,10,10,,,,,,,,,,,,0,,,12,,,ADLOISVbW,0,897941000110,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19557,LAFAGE COTE D'EST BLANC,,trying this on the shelf again -Rg- 3/14/18,750ML,426559,12,11.99,0.00,1,0.00,0,0510934001,OLD WORLD WINE,WINE,FRENCH WINE,0000015,0.00,Y,,,,,,SPAIN,,,,MISC WHITES,WHITE,,,,,,3.5,N,,8.5642,,0.00,10,10,,,,,,,,,,,,12,,,12,,,ADLOISVbW,0,805109340015,2013-08-14,,,,1,5.0000,,,,,,,,,,,,
19568,GIRLS IN THE VINEYARD CABERNET SAUVIGNON,,,750ML,413095,12,19.99,0.00,1,0.00,10,9648300105,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,00000310,0.00,Y,,,,,,UNITED STATES,NORTH COAST AVA/MENDOCINO/LAKE COUNTIES,,,CABERNET SAUVIGNON,RED,,,,,,2.95,N,,13.3300,,0.00,10,10,,,,,,,,,,,,0,,,10,,,ADLOISVbW,0,896483001050,2013-08-15,,,,1,5.0000,,,,,,,,,,,,
19570,KIONA ESTATE CUVEE RED,,,750ML,formerly the cab merlot,12,12.99,0.00,1,0.00,2,8465480002,NEW WORLD WINE,WINE,MISC REDS,00056,0.00,Y,,,,,,UNITED STATES,CALIFORNIA,,,MISC REDS,RED,,,,,,2.65,N,,9.6000,,0.00,10,10,,,,,,,,,,,,12,,,14,,,ADLOISVbW,0,084654800025,2013-08-15,,,,1,5.0000,,,,,,,,,,,,
19581,8 SECONDS CANADIAN WHISKEY,,,750ML,,6,19.99,0.00,1,0.00,3,8310350312,LIQUOR,LIQUOR,CANADIAN WHISKEY,0000038,0.00,Y,,,,,,CANADA,,,,,,CANADIAN WHISKEY,,,,,3.30,N,,14.8100,,0.00,,,,,,,,,,,,,,0,,,3,,,ALOIJSVbW,0,083103503128,2013-08-20,,,,1,5.0000,,,,,,,,,,,,
19583,DAMIANA LIQUEUR,,,750ML,,12,24.99,0.00,1,0.00,3,8193204953,LIQUOR,LIQUOR,LIQUEURS,00000308,0.00,Y,,,,,,MEXICO,,,,,,LIQUEUR,,,,,3.00,N,,19.1200,,0.00,,,,,,,,,,,,,,0,,,3,,,ALOIJSVbW,0,081932049534,2013-08-20,,,,1,5.0000,,,,,,,,,,,,
19605,SKINNY GIRL MOSCATO,,,750ML,414808,12,9.99,0.00,1,0.00,5,8068611024,SPECIALTY WINE,WINE,DESSERT WINE,00127,0.00,Y,,,,,,,,,,,,,,,,,2.60,N,,7.4000,,0.00,10,10,,,,,,,,,,,,0,,,5,,,ADLOISVbW,0,080686110248,2013-08-21,,,,1,5.0000,,,,,,,,,,,,
19608,STONE BREWING IPA,,,5GAL,424765,1,86.99,0.00,1,0.00,2,019608,BEER,BEER,KEG BEER,0000062,0.00,Y,,,,,,,,,,,,,,,,,,N,,75.5000,,0.00,,,,,,,,,,,,,,-1,0,,1,,,ALOISVbW,0,00196086,2013-08-21,,,,0,5.0000,,,,,,,,,,,,
19609,HOFBRAU MUG,,,EACH,,6,4.99,0.00,1,0.00,3,019609,ACCESSORIES,ACCESSORIES AND MISC,GLASSWARE,0000062,0.00,Y,,,,,,,,,,,,,,,,,,N,,2.8333,,0.00,,,,,,,,,,,,,,0,,,3,,,ALOIJSVbW,0,00196093,2013-08-21,,,,0,5.0000,,,,,,,,,,,,
19612,TRUE BIRTHDAY CAKE GIFT BAG,,,EACH,,10,2.99,0.00,1,0.00,1,7671802785,ACCESSORIES,ACCESSORIES AND MISC,WINE ACCESSORIES,00000210,0.00,Y,,,,,,UNITED STATES,,,,,,ACCESSORIES,,,,,0.10,N,,0.9900,,0.00,,,,,,,,,,,,,,0,,,1,,,ALOIJSVbW,0,876718027857,2013-08-21,,,,0,5.0000,,,,,,,,,,,,
19619,A&W ROOTBEER,,,12PK,425255,24,0.00,6.49,12,10.99,36,7800005216,SODA JUICES ENERGY DRINKS,NON-ALCOHOLIC DRINKS,SODA POP,00000224,0.00,S,,,,,,UNITED STATES,,,,,,SODA,,,,,10.45,N,,0.4058,,0.00,,,,,,,,,,,,,,0,,,36,,,ALOISVbW,0,078000052169,2013-08-22,,,,0,5.0000,,,,,,,,,,,,
19633,LILLET ROSE,,OOS- ETA - 3/11/13 - RG -3/4/13,750ML,9049,12,19.99,0.00,1,0.00,7,8366487258,LIQUOR,LIQUOR,APERITIF,00000270,0.00,Y,,,,,,FRANCE,,,,,,APERITIF,,,,,3.00,N,,14.8000,,0.00,,,,,,,,,,,,,,0,,,7,,,ALOISVbW,0,083664872589,2013-08-26,,,,1,5.0000,,,,,,,,,,,,
19637,QUORUM SHORT ROBUSTO,,,SINGL,415465,20,2.49,0.00,1,0.00,126,7662277023,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,NICARAGUA,,MILD,ECUADORIAN SUNGROWN,,,,,,,,,N,,1.6900,,0.00,,,,,,,,,,,,,,100,,,226,,,ALOISVbW,0,076622770232,2013-08-26,,,,,5.0000,,,,,,,,,,,,
19638,QUORUM GORDA,,,SINGL,415465,20,3.99,0.00,1,67.83,193,7662277080,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,NICARAGUA,,MEDIUM,ECUADORIAN SUNGROWN,,,,,,,,,N,,2.6900,,0.00,,,,,,,,,,,,,,0,,,193,,,ALOISVbW,0,076622770805,2013-08-26,,,,,5.0000,,,,,,,,,,,,
19639,QUORUM SHADE SHORT ROBUSTO,,,EACH,,20,2.49,0.00,1,42.33,111,7662277170,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,NICARAGUA,,MILD,ECUADORIAN CONNECTICUT,,,,,,,,,N,,1.6900,,0.00,,,,,,,,,,,,,,0,,,111,,,ALOISVbW,0,076622771703,2013-08-26,,,,0,5.0000,,,,,,,,,,,,
19640,QUORUM SHADE GORDA,,,EACH,,20,3.99,0.00,1,67.83,199,7662287180,TOBACCO,TOBACCO,CIGARS,00000134,0.00,Y,,,,,,NICARAGUA,,MILD,ECUADORIAN CONNECTICUT,,,,,,,,,N,,2.6900,,0.00,,,,,,,,,,,,,,0,,,199,,,ALOISVbW,0,076622871809,2013-08-26,,,,0,5.0000,,,,,,,,,,,,
19642,NOZZOLE CHIANTI CLASSICO RISERVA,,,750ML,11283,12,21.99,0.00,1,0.00,10,8469242194,OLD WORLD WINE,WINE,ITALIAN WINE,00108,0.00,Y,,,,,,ITALY,TUSCANY/CENTRAL ITALY,,,CHIANTI,RED,,,,,,3,N,,16.4242,,0.00,10,10,,,,,,,,,,,,23,,,33,,,ADLOISVW,0,084692421947,2013-08-27,,,,1,5.0000,,,,,,,,,,,,
19645,LA FORTALEZA BLANCO,,,750ML,,6,50.99,0.00,1,0.00,6,750222196610,LIQUOR,LIQUOR,TEQUILA,0000014,0.00,Y,,,,,,MEXICO,,,,,,BLANCO,,,,,3.60,N,,38.5133,,0.00,,,,,,,,,,,,,,0,,,6,,,ALOIJSVbW,0,7502221966101,2013-08-27,,,,1,5.0000,,,,,,,,,,,,
19646,LA FORTALEZA ANEJO,,,750ML,,6,87.99,0.00,1,0.00,8,750222196810,LIQUOR,LIQUOR,TEQUILA,0000014,0.00,Y,,,,,,MEXICO,,,,,,ANEJO,,,,,3.80,N,,66.6633,,0.00,,,,,,,,,,,,,,0,,,8,,,ALOIJSVbW,0,7502221968105,2013-08-27,,,,1,5.0000,,,,,,,,,,,,
19649,ZUCCARDI Q CABERNET SAUVIGNON,,,750ML,427099,12,16.99,0.00,1,0.00,12,5873000909,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,00078,0.00,Y,,,,,,ARGENTINA,MENDOZA,TUPUNGATO,,CABERNET SAUVIGNON,RED,,,,,,3.20,N,,11.9917,,0.00,10,10,,,,,,,,,,,,0,,,12,,,ADLOISVbW,0,758730009090,2013-08-27,,,,1,5.0000,,,,,,,,,,,,
19656,JACK RUDY TONIC SYRUP,,,500ML,,12,18.49,0.00,1,0.00,11,019656,MIXES,NON-ALCOHOLIC DRINKS,MIX,0000070,0.00,Y,,,,,,UNITED STATES,,,,,,MIXER,,,,,1.90,N,,14.0000,,0.00,,,,,,,,,,,,,,0,,,11,,,ALOIJSVbW,0,00196567,2013-08-28,,,,0,5.0000,,,,,,,,,,,,
19668,LONGROW PEATED,,Shelf max of 3 bottles per Dave K 08-21-14,750ML,,6,66.99,0.00,1,0.00,2,1085400026,LIQUOR,LIQUOR,SINGLE MALT SCOTCH,00000120,0.00,Y,,,,,,SCOTLAND,CAMPBELTOWN,,,,,SINGLE MALT,,,,,3.05,N,,51.5000,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOIJSVbW,0,610854000264,2013-08-28,,,,1,5.0000,,,,,,,,,,,,
19694,HINDSIGHT NAPA CABERNET SAUVIGNON,,,750ML,424882,12,26.99,0.00,1,0.00,45,5605800300,NEW WORLD WINE,WINE,CABERNET SAUVIGNON,0000067,0.00,Y,22.99,,2019-03-08,2020-05-31,,UNITED STATES,NAPA VALLEY/CARNEROS,,,CABERNET SAUVIGNON,RED,,,,,,3.05,N,,17.4900,A,0.00,10,10,,,,,,,,,,,,0,,,45,,,ADLOISVbW,0,856058003001,2013-08-29,,,,1,5.0000,,,,,,,,,,,,
19695,HINDSIGHT RUSSIAN RIVER CHARDONNAY,,,750ML,424882,12,21.99,0.00,1,0.00,10,5605800301,NEW WORLD WINE,WINE,CHARDONNAY,0000067,0.00,Y,18.99,,2019-03-08,2020-05-31,,UNITED STATES,RUSSIAN RIVER VALLEY,,,CHARDONNAY,WHITE,,,,,,3.00,N,,13.9900,A,0.00,10,10,,,,,,,,,,,,0,,,10,,,ADLOISVbW,0,856058003018,2013-08-29,,,,1,5.0000,,,,,,,,,,,,
19698,BAILEYS VANILLA CINAMMON CREAM,,,750ML,416993,12,23.99,0.00,1,0.00,17,8676770438,LIQUOR,LIQUOR,LIQUEURS,0000064,0.00,Y,,,,,,UNITED STATES,,,,,,CREAM LIQUEUR,,,,,2.85,N,,0.0000,,0.00,,,,,,,,,,,,,,0,,,17,,,ALOISVbW,0,086767704382,2013-08-30,,,,1,5.0000,,,,,,,,,,,,
19699,BAREFOOT MALBEC,,,1.5L,648,6,11.99,0.00,1,0.00,59,8500002157,ECONOMY WINE,WINE,1.5L WINE,0000039,0.00,Y,9.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,MISC REDS,RED,,,,,,5.00,N,,7.5033,A,0.00,10,10,,,,,,,,,,,,0,,,59,,,ADLOISVbW,0,085000021576,2013-08-30,,36,,2,5.0000,,,,,,,,,,,,
19700,BAREFOOT MALBEC,,,750ML,648,12,6.99,0.00,1,0.00,18,8500002156,NEW WORLD WINE,WINE,MALBEC,0000039,0.00,Y,5.99,,2019-03-08,2020-05-31,,ARGENTINA,MENDOZA,,,MALBEC,RED,,,,,,2.65,N,,4.2842,A,0.00,10,10,,,,,,,,,,,,0,,,18,,,ADLOISVbW,0,085000021569,2013-08-30,,,,1,5.0000,,,,,,,,,,,,
19717,MATROT MEURSAULT LES CHEVALIERES,,"Please know that there are much better things in life than being lonely or liked or bitter or mean or self conscious. We are all full of shit. Go love someone just because, I know your heart may be badly bruised, or even the victim of numerous knifings but it will always heal even if you don’t want it to, it keeps going. There are the most fantastic, beautiful things and people out there, I promise. It’s up to you to find them.  Chuck Palahniuk",750ML,427112,12,58.99,0.00,1,0.00,1,019717,OLD WORLD WINE,WINE,FRENCH WINE,00075,0.00,Y,,,,,,FRANCE,BURGUNDY,,,CHARDONNAY,WHITE,,,,,,3,N,,35.9917,,0.00,10,10,,,,,,,,,,,,0,,,1,,,ADLOISVbW,0,00197175,2013-08-30,,,,1,5.0000,,,,,,,,,,,,
19759,ORKNEY SKULL SPLITER,,,4PK,,24,3.19,11.99,4,60.99,8,502513900037,BEER,BEER,IMPORTED BEER,0000053,0.00,Y,,,,,,SCOTLAND,,,,,,SCOTCH ALE/WEE HEAVY,,,,,,N,,2.3063,,0.00,,,,,,,,,,,,,,0,,,8,,,ALOIJSVbW,0,5025139000375,2013-09-10,,,,0,5.0000,,,,,,,,,,,,
19765,COOZIE BRONCOS BLING BOTTLE SUIT,,,EACH,,1,5.99,0.00,1,0.00,2,8686755508,ACCESSORIES,ACCESSORIES AND MISC,BEER ACCESSORIES,00000207,0.00,Y,,,,,,UNITED STATES,,,,,,ACCESSORIES,,,,,0.05,N,,4.1000,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOIJSVbW,0,086867555082,2013-09-10,,,,0,5.0000,,,,,,,,,,,,
19766,COOZIE BRONCOS BLING KADDY,,,EACH,,1,3.99,0.00,1,0.00,1,8686751669,ACCESSORIES,ACCESSORIES AND MISC,BEER ACCESSORIES,00000207,0.00,Y,,,,,,UNITED STATES,,,,,,ACCESSORIES,,,,,0.05,N,,2.4000,,0.00,,,,,,,,,,,,,,0,,,1,,,ALOIJSVbW,0,086867516694,2013-09-10,,,,0,5.0000,,,,,,,,,,,,
19767,BULL & BUSH BREWERY MAN BEER,,,16OZ,,12,4.99,0.00,1,50.99,10,5971200400,BEER,BEER,COLORADO CRAFT BEER,0000031,0.00,Y,,,,,,UNITED STATES,COLORADO,,,,,ENGLISH INDIA PALE ALE (IPA),,,,,,N,,3.8000,,0.00,,,,,,,,,,,,,,0,,,10,,,ALOIJSbVW,0,859712004000,2013-09-10,,,,0,5.0000,,,,,,,,,,,,
19772,SIERRA CANTABRIA UNICA RIOJA RESERVA,,,750ML,414843,12,29.99,0.00,1,0.00,10,841458120201,OLD WORLD WINE,WINE,SPANISH WINE,0000070,0.00,Y,,,,,,SPAIN,RIOJA,,,TEMPRANILLO,RED,,,,,,3.15,N,,22.0000,,0.00,10,10,,,,,,,,,,,,0,,,10,,,ADLOISVbW,0,8414581202012,2013-09-11,,,,1,5.0000,,,,,,,,,,,,
19776,JORGE ORDONEZ VICTORIA MOSCATEL,,,375ML,13071,6,24.99,0.00,1,0.00,4,843700721601,SPECIALTY WINE,WINE,DESSERT WINE,0000070,0.00,Y,,,,,,,,,,,,,,,,,2.05,N,,19.0000,,0.00,,,,,,,,,,,,,,0,,,4,,,ADLOISVbW,0,8437007216011,2013-09-11,,,,0,5.0000,,,,,,,,,,,,
19779,EVAN WILLIAMS WHITE LABEL 100 PROOF,,,1.75L,306,6,26.99,0.00,1,0.00,25,9674902117,LIQUOR,LIQUOR,AMERICAN WHISKEY,00162,0.00,Y,25.99,,2019-03-08,2020-05-31,,UNITED STATES,KENTUCKY,,,,,BOURBON WHISKEY,,,,,5.75,N,,21.6000,L,0.00,,,,,,,,,,,,,,0,,,25,,,ALOISVbW,0,096749021178,2013-09-11,,,,0,5.0000,,,,,,,,,,,,
19780,EVAN WILLIAMS WHITE LABEL 100 PROOF,,,750ML,304,12,16.99,0.00,1,0.00,6,9674902137,LIQUOR,LIQUOR,AMERICAN WHISKEY,00162,0.00,Y,,,,,,UNITED STATES,KENTUCKY,,,,,BOURBON WHISKEY,,,,,2.45,N,,12.5890,,0.00,,,,,,,,,,,,,,0,,,6,,,ALOISVbW,0,096749021376,2013-09-11,,,,1,5.0000,,,,,,,,,,,,
19781,WISERS TRIPLE BARREL RYE WHISKEY,,,750ML,427820,12,19.99,0.00,1,0.00,11,4841554003,LIQUOR,LIQUOR,CANADIAN WHISKEY,0000038,0.00,Y,,,,,,CANADA,,,,,,RYE CANADIAN WHISKEY,,,,,3,N,,14.8075,,0.00,,,,,,,,,,,,,,0,,,11,,,ALOISVbW,0,048415540032,2013-09-11,,,,1,5.0000,,,,,,,,,,,,
19794,CRISTOM MOUNT JEFFERSON PINOT NOIR,,,750ML,426002,12,35.99,0.00,1,0.00,107,5157300111,NEW WORLD WINE,WINE,PINOT NOIR,00057,0.00,Y,27.99,,2019-03-08,2020-05-31,,UNITED STATES,CALIFORNIA,,,PINOT NOIR,RED,,,,,,2.85,N,,22.9500,A,0.00,10,10,,,,,,,,,,,,0,,,107,,,ADLOISVbW,0,851573001112,2013-09-12,,,,1,5.0000,,,,,,,,,,,,
19796,PERTICO PINOT GRIGIO,,,750ML,424466,12,9.99,0.00,1,0.00,12,800223720657,OLD WORLD WINE,WINE,ITALIAN WINE,00000242,0.00,Y,,,,,,ITALY,VENETO/FRIULI/NORTHEAST ITALY,,,PINOT GRIGIO,WHITE,,,,,,2.75,N,,7.7000,,0.00,10,10,,,,,,,,,,,,0,,,12,,,bALOISVDW,0,8002237206578,2013-09-12,,,,1,5.0000,,,,,,,,,,,,
19799,ANGRY ORCHARD GREEN APPLE,,,6PK,,24,1.59,9.49,6,30.99,54,8769200149,BEER,BEER,HARD CIDER,0000041,0.00,Y,,,,,,UNITED STATES,OHIO,,,,,HARD CIDER,,,,,,N,,1.1542,,0.00,,,,,,,,,,,,,,0,,,54,,,ALOIJSVbW,0,087692001492,2013-09-13,,,,0,5.0000,,,,,,,,,,,,
19827,GASSIER CERCIUS ROUGE RHONE BLEND,,,750ML,10181,12,14.99,0.00,1,0.00,5,9060400049,OLD WORLD WINE,WINE,FRENCH WINE,0000015,0.00,Y,,,,,,FRANCE,RHONE VALLEY,,,MISC REDS,RED,,,,,,3.10,N,,11.4200,,0.00,10,10,,,,,,,,,,,,0,,,5,,,ADLOISVbW,0,690604000492,2013-09-18,,,,1,5.0000,,,,,,,,,,,,
19832,14 HANDS PINOT GRIGIO,,,750ML,,12,9.99,0.00,1,0.00,127,8858600572,NEW WORLD WINE,WINE,PINOT GRIGIO,0000055,0.00,Y,7.99,,2019-03-08,2020-05-31,,UNITED STATES,WASHINGTON,COLUMBIA VALLEY,,PINOT GRIGIO,WHITE,,,,,,2.85,N,,5.5542,A,0.00,10,10,,,,,,,,,,,,0,,,127,,,ADLOIJSVbW,0,088586005725,2013-09-19,http://2aa4087f78017e1f1b37-16f23d656172844e12593721a8048632.r98.cf1.rackcdn.com/catalog/product/cache/1/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/14_hands_pgrigio_mv_750.png,228.1,,1,5.0000,,,,,,,,,,,,
19834,DOMAINE EDEN CHARDONNAY,,,750ML,429569,12,28.99,0.00,1,0.00,6,9106620072,NEW WORLD WINE,WINE,CHARDONNAY,00000320,0.00,Y,,,,,,UNITED STATES,MONTEREY COUNTY/CENTRAL COAST,,,CHARDONNAY,WHITE,,,,,,3.10,N,,22.0000,,0.00,10,10,,,,,,,,,,,,0,,,6,,,ADLOISVbW,0,791066200724,2013-09-19,,,,1,5.0000,,,,,,,,,,,,
19835,CANTINA ZACCAGNINI PINOT GRIGIO,,OOS at Pioneer until September 2018 - RG - 8/22/18,750ML,,12,16.99,0.00,1,0.00,54,8947550119,OLD WORLD WINE,WINE,ITALIAN WINE,0000011,0.00,Y,14.99,,2019-03-08,2020-05-31,,ITALY,,,,PINOT GRIGIO,WHITE,,,,,,2.65,N,,11.1500,A,0.00,10,10,,,,,,,,,,,,0,,,54,,,ADLOISVbW,0,089475501199,2013-09-19,,0.1,,1,5.0000,,,,,,,,,,,,
19857,DEL MAGUEY SAN LUIS RIO,,,750ML,16745,6,69.99,0.00,1,0.00,6,1839795001,LIQUOR,LIQUOR,TEQUILA,00000270,0.00,Y,,,,,,MEXICO,,,,,,MEZCAL,,,,,2.55,N,,51.8450,,0.00,,,,,,,,,,,,,,0,,,6,,,ALOISVbW,0,618397950015,2013-09-20,,,,1,5.0000,,,,,,,,,,,,
19862,TRUE TIC TAC SHOT,,,EACH,,4,13.99,0.00,1,0.00,2,7671802791,ACCESSORIES,ACCESSORIES AND MISC,LIQUOR ACCESSORIES,00000210,0.00,Y,,,,,,UNITED STATES,,,,,,ACCESSORIES,,,,,3.05,N,,10.4900,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOIJSVbW,0,876718027918,2013-09-21,,,,0,5.0000,,,,,,,,,,,,
19866,HOUSE WINE CABERNET SAUVIGNON,,,3L,,4,19.99,0.00,1,0.00,4,4837500115,ECONOMY WINE,WINE,BOX WINE 3.0L,0000067,0.00,Y,18.99,,2019-03-08,2020-05-31,,,,,,,,,,,,,6.85,N,,13.2900,A,0.00,,,,,,,,,,,,,,4,,,8,,,ALOISVbW,0,848375001150,2013-09-23,,,,,5.0000,,,,,,,,,,,,
19867,HOUSE WINE CHARDONNAY,,,3L,,4,19.99,0.00,1,0.00,2,4837500114,ECONOMY WINE,WINE,BOX WINE 3.0L,0000067,0.00,Y,18.99,,2019-03-08,2020-05-31,,,,,,,,,,,,,6.90,N,,13.2900,A,0.00,,,,,,,,,,,,,,4,,,6,,,ALOISVbW,0,848375001143,2013-09-23,,0.1,,,5.0000,,,,,,,,,,,,
19868,CA DEL SARTO NERO D'AVOLA,,,750ML,13921,12,9.99,0.00,1,0.00,7,803274918513,OLD WORLD WINE,WINE,ITALIAN WINE,0000057,0.00,Y,,,,,,ITALY,,,,MISC REDS,RED,,,,,,2.55,N,,7.1417,,0.00,10,10,,,,,,,,,,,,0,,,7,,,bALOISVDW,0,8032749185139,2013-09-24,,,,1,5.0000,,,,,,,,,,,,
19875,STOLPMAN LA CUADRILLA RED BLEND,,,750ML,414843,12,18.99,0.00,1,0.00,12,9009500088,NEW WORLD WINE,WINE,MISC REDS,0000011,0.00,Y,,,,,,UNITED STATES,SANTA BARBARA COUNTY,,,MISC REDS,RED,,,,,,3.05,N,,14.5000,,0.00,10,10,,,,,,,,,,,,0,,,12,,,ADLISVbOW,0,890095000883,2013-09-25,,,,1,5.0000,,,,,,,,,,,,
19877,FIGHTING COCK BOURBON,,,750ML,,12,17.99,0.00,1,0.00,2,9674912138,LIQUOR,LIQUOR,AMERICAN WHISKEY,00162,0.00,Y,,,,,,UNITED STATES,KENTUCKY,,,,,BOURBON WHISKEY,,,,,2.40,N,,13.3300,,0.00,,,,,,,,,,,,,,0,,,2,,,ALOIJSVbW,0,096749121380,2013-09-25,,,,1,5.0000,,,,,,,,,,,,
19878,FESS PARKER SANTA RITA HILLS PINOT NOIR,,,750ML,411795,12,23.99,0.00,1,0.00,19,1803855573,NEW WORLD WINE,WINE,PINOT NOIR,0000015,0.00,Y,,,,,,UNITED STATES,SANTA BARBARA COUNTY,,,PINOT NOIR,RED,,,,,,2.70,N,,17.8500,,0.00,10,10,,,,,,,,,,,,0,,,19,,,ADLOISVbW,0,718038555736,2013-09-25,,,,1,5.0000,,,,,,,,,,,,
19886,JAMESON BLACK BARREL IRISH WHISKEY,,,750ML,281,12,40.99,0.00,1,0.00,39,8043210726,LIQUOR,LIQUOR,IRISH WHISKEY,00000270,0.00,Y,36.99,,2019-03-08,2020-05-31,,IRELAND,,,,,,BLENDED WHISKEY,,,,,3,N,,28.1417,L,0.00,,,,,,,,,,,,,,0,,,39,,,ALOISVbW,0,080432107263,2013-09-25,,,,1,5.0000,,,,,,,,,,,,
